word,idf,index
restricts,11.421275905290555,4324
reagan,5.92942280896088,4325
house,5.344460308239725,4326
visiting,10.836313404569399,4327
antagonising,12.421275905290557,4328
halve,12.421275905290557,4329
eishiro,12.421275905290557,4330
organisations,8.720836187149464,4331
fcr,11.421275905290555,4332
firstcorp,11.421275905290555,4333
deck,11.421275905290555,4334
weill,12.421275905290557,4335
deferred,7.720836187149463,4336
parking,10.836313404569399,4337
condemnation,12.421275905290557,4338
county,7.421275905290556,4339
reinvested,11.421275905290555,4340
wake,9.421275905290555,4341
nfsi,12.421275905290557,4342
reeacquisition,12.421275905290557,4343
pro,8.720836187149464,4344
forma,9.8363134045694,4345
fsi,12.421275905290557,4346
resulting,6.7774197155158316,4347
precambrian,10.836313404569399,4348
uneconomic,10.836313404569399,4349
shield,9.421275905290555,4350
grease,11.421275905290555,4351
gmhc,11.421275905290555,4352
monkey,11.421275905290555,4353
acpt,12.421275905290557,4354
respective,9.251350903848243,4355
employee,9.099347810403193,4356
conform,10.421275905290555,4357
transform,12.421275905290557,4358
revises,9.8363134045694,4359
downward,8.514385309682037,4360
compensation,8.720836187149464,4361
logic,10.099347810403193,4362
expense,7.421275905290556,4363
involvement,10.099347810403193,4364
granting,9.421275905290555,4365
toog,12.421275905290557,4366
disagreement,10.836313404569399,4367
auditors,8.514385309682037,4368
supermarket,9.099347810403193,4369
asc,11.421275905290555,4370
kasl,11.421275905290555,4371
kasler,11.421275905290555,4372
margarine,12.421275905290557,4373
realise,9.8363134045694,4374
divergence,12.421275905290557,4375
niall,12.421275905290557,4376
considerable,8.421275905290557,4377
turned,9.251350903848243,4378
disposals,9.421275905290555,4379
household,10.421275905290555,4380
detergents,11.421275905290555,4381
taking,6.312751448512386,4382
dilution,9.8363134045694,4383
angus,12.421275905290557,4384
stripping,12.421275905290557,4385
movements,7.897713949233543,4386
disposal,7.135873686428307,4387
stauffer,11.421275905290555,4388
launch,8.836313404569399,4389
surf,12.421275905290557,4390
margins,7.333813064040216,4391
gearing,10.421275905290555,4392
fitzgerald,12.421275905290557,4393
organic,10.421275905290555,4394
lipton,12.421275905290557,4395
sara,11.421275905290555,4396
sle,11.421275905290555,4397
manufacturer,7.421275905290556,4398
hosiery,12.421275905290557,4399
french,6.333813064040215,4400
lee,8.720836187149464,4401
dim,11.421275905290555,4402
bic,11.421275905290555,4403
guidelines,8.836313404569399,4404
accountants,9.421275905290555,4405
accordance,9.251350903848243,4406
insititute,12.421275905290557,4407
chartered,8.613920983232951,4408
vide,12.421275905290557,4409
corfp,12.421275905290557,4410
tv,8.421275905290557,4411
redeploy,12.421275905290557,4412
tentiative,12.421275905290557,4413
display,11.421275905290555,4414
idcc,12.421275905290557,4415
intek,12.421275905290557,4416
nichols,10.836313404569399,4417
cbsi,11.421275905290555,4418
intangible,9.8363134045694,4419
tech,9.251350903848243,4420
principles,9.613920983232951,4421
phab,11.421275905290555,4422
receipt,7.666388403127087,4423
depository,11.421275905290555,4424
once,7.3768817859321025,4425
pharmacia,11.421275905290555,4426
intermedics,10.099347810403193,4427
intraocular,11.421275905290555,4428
lkb,12.421275905290557,4429
blamed,9.251350903848243,4430
badly,8.836313404569399,4431
drawing,8.720836187149464,4432
weakening,9.421275905290555,4433
parities,10.421275905290555,4434
produkter,12.421275905290557,4435
conducts,10.099347810403193,4436
lines,7.028958482511795,4437
utilizes,12.421275905290557,4438
mii,12.421275905290557,4439
possibly,8.099347810403193,4440
crowley,11.421275905290555,4441
mclean,12.421275905290557,4442
maritime,9.251350903848243,4443
consummate,10.421275905290555,4444
transers,12.421275905290557,4445
extend,7.777419715515831,4446
kalamazoo,12.421275905290557,4447
contest,9.8363134045694,4448
ffkz,12.421275905290557,4449
tol,11.421275905290555,4450
toll,9.421275905290555,4451
amts,10.421275905290555,4452
pillsbury,9.8363134045694,4453
psy,10.099347810403193,4454
bgas,12.421275905290557,4455
berkshire,12.421275905290557,4456
qtlry,11.421275905290555,4457
chrs,11.421275905290555,4458
shoppes,11.421275905290555,4459
charming,11.421275905290555,4460
pns,11.421275905290555,4461
pansophic,11.421275905290555,4462
keboo,12.421275905290557,4463
kebo,12.421275905290557,4464
calmar,12.421275905290557,4465
calmark,12.421275905290557,4466
clmi,12.421275905290557,4467
beijar,12.421275905290557,4468
banca,9.8363134045694,4469
reply,9.099347810403193,4470
nazionale,10.421275905290555,4471
deutsche,8.836313404569399,4472
institution,8.514385309682037,4473
italia,10.836313404569399,4474
dbkg,9.421275905290555,4475
soviet,7.333813064040216,4476
sogecred,12.421275905290557,4477
lavoro,11.421275905290555,4478
moscow,8.836313404569399,4479
bacn,12.421275905290557,4480
bnl,10.099347810403193,4481
enabling,10.836313404569399,4482
nerio,12.421275905290557,4483
nesi,11.421275905290555,4484
specialises,10.836313404569399,4485
italy,7.46707959490368,4486
indirectly,9.251350903848243,4487
repurchases,8.836313404569399,4488
economists,7.421275905290556,4489
directly,7.3768817859321025,4490
stayed,10.099347810403193,4491
upward,8.613920983232951,4492
arranging,9.251350903848243,4493
temporary,7.028958482511795,4494
extraodinary,11.421275905290555,4495
drafts,12.421275905290557,4496
bearing,9.8363134045694,4497
accruals,10.836313404569399,4498
dilutive,10.836313404569399,4499
comparable,7.514385309682037,4500
weighted,9.251350903848243,4501
friedrich,12.421275905290557,4502
lsb,10.421275905290555,4503
charged,7.61392098323295,4504
climate,9.099347810403193,4505
extinquishment,11.421275905290555,4506
liabilities,7.063723900672471,4507
gre,10.836313404569399,4508
retained,7.17334839184697,4509
termination,7.777419715515831,4510
pension,6.995011150588458,4511
ranges,8.421275905290557,4512
sizeable,9.613920983232951,4513
intervention,7.251350903848243,4514
zones,10.099347810403193,4515
subcommittee,7.29199288834559,4516
fred,9.8363134045694,4517
enormously,12.421275905290557,4518
replace,8.514385309682037,4519
prefer,9.099347810403193,4520
bergsten,12.421275905290557,4521
pledge,9.8363134045694,4522
correction,8.836313404569399,4523
welcome,9.8363134045694,4524
occurred,8.514385309682037,4525
knmc,11.421275905290555,4526
knutson,11.421275905290555,4527
ausimont,10.836313404569399,4528
aus,10.421275905290555,4529
compo,10.836313404569399,4530
translated,10.099347810403193,4531
nrt,12.421275905290557,4532
societal,12.421275905290557,4533
oversee,11.421275905290555,4534
unsettled,12.421275905290557,4535
afrcian,12.421275905290557,4536
tiome,12.421275905290557,4537
norton,11.421275905290555,4538
disproportionate,12.421275905290557,4539
trademark,10.836313404569399,4540
makde,12.421275905290557,4541
marketed,10.836313404569399,4542
hrok,12.421275905290557,4543
rockies,12.421275905290557,4544
sachy,12.421275905290557,4545
consulting,8.961844286653259,4546
platform,10.421275905290555,4547
pence,8.613920983232951,4548
agents,10.099347810403193,4549
cleveland,9.613920983232951,4550
aids,8.961844286653259,4551
casual,11.421275905290555,4552
g,7.063723900672471,4553
quality,7.8363134045694,4554
beauty,9.8363134045694,4555
exceeded,8.720836187149464,4556
ongoing,8.333813064040216,4557
falmouth,12.421275905290557,4558
evaluation,9.421275905290555,4559
gic,12.421275905290557,4560
loynes,12.421275905290557,4561
expecetd,12.421275905290557,4562
fc,11.421275905290555,4563
anitec,11.421275905290555,4564
image,10.099347810403193,4565
antc,11.421275905290555,4566
dasa,12.421275905290557,4567
edgar,12.421275905290557,4568
wachenheim,12.421275905290557,4569
dealings,8.251350903848243,4570
trims,12.421275905290557,4571
gottesman,11.421275905290555,4572
msc,12.421275905290557,4573
leaving,8.421275905290557,4574
sciences,8.613920983232951,4575
adct,12.421275905290557,4576
adc,12.421275905290557,4577
furnace,12.421275905290557,4578
kahn,12.421275905290557,4579
tylan,12.421275905290557,4580
tyln,12.421275905290557,4581
arrange,8.333813064040216,4582
adds,9.613920983232951,4583
indirect,8.333813064040216,4584
supradur,12.421275905290557,4585
supd,12.421275905290557,4586
wallace,10.836313404569399,4587
wcs,11.421275905290555,4588
vanguard,10.421275905290555,4589
amgd,11.421275905290555,4590
nbio,12.421275905290557,4591
biologicals,12.421275905290557,4592
recognized,9.8363134045694,4593
mergers,8.333813064040216,4594
dane,12.421275905290557,4595
conosolidation,12.421275905290557,4596
bernbach,12.421275905290557,4597
duplicate,12.421275905290557,4598
restructing,12.421275905290557,4599
omnicom,10.836313404569399,4600
bbdo,12.421275905290557,4601
doyle,11.421275905290555,4602
harper,8.17334839184697,4603
needham,11.421275905290555,4604
omcm,10.836313404569399,4605
relate,10.836313404569399,4606
torrance,12.421275905290557,4607
please,8.961844286653259,4608
servicing,9.421275905290555,4609
resource,8.613920983232951,4610
unsatisfactory,9.421275905290555,4611
speculate,10.099347810403193,4612
taylor,10.836313404569399,4613
resturcturing,12.421275905290557,4614
borrower,10.099347810403193,4615
troubled,8.720836187149464,4616
premature,9.8363134045694,4617
accrual,9.613920983232951,4618
adverse,8.720836187149464,4619
borrowers,8.836313404569399,4620
allan,10.421275905290555,4621
pza,11.421275905290555,4622
pizza,9.8363134045694,4623
transferrable,12.421275905290557,4624
inn,11.421275905290555,4625
pantera,10.836313404569399,4626
pending,6.490538567727669,4627
permitted,9.251350903848243,4628
nasdaq,9.251350903848243,4629
negotiation,9.251350903848243,4630
pant,10.836313404569399,4631
headquarters,8.333813064040216,4632
otaining,12.421275905290557,4633
amex,11.421275905290555,4634
spillman,12.421275905290557,4635
advisor,8.251350903848243,4636
dlog,12.421275905290557,4637
distributed,7.720836187149463,4638
ohta,12.421275905290557,4639
lace,11.421275905290555,4640
ramsden,12.421275905290557,4641
terence,12.421275905290557,4642
unissued,9.251350903848243,4643
koba,11.421275905290555,4644
lft,10.836313404569399,4645
shoji,12.421275905290557,4646
toho,12.421275905290557,4647
lifetime,10.421275905290555,4648
infusaid,12.421275905290557,4649
itm,10.421275905290555,4650
beneficial,7.961844286653258,4651
removing,9.421275905290555,4652
paine,11.421275905290555,4653
pwm,12.421275905290557,4654
parital,12.421275905290557,4655
webber,11.421275905290555,4656
holderson,12.421275905290557,4657
albert,10.099347810403193,4658
carme,12.421275905290557,4659
willcox,10.836313404569399,4660
gibbs,10.421275905290555,4661
wg,10.421275905290555,4662
extra,9.251350903848243,4663
recognition,9.613920983232951,4664
unih,12.421275905290557,4665
ray,10.099347810403193,4666
carryfoward,12.421275905290557,4667
raytech,12.421275905290557,4668
dmag,12.421275905290557,4669
went,7.29199288834559,4670
datamag,12.421275905290557,4671
mortgages,9.421275905290555,4672
commissions,9.8363134045694,4673
tobago,10.836313404569399,4674
hurt,7.666388403127087,4675
trinidad,10.836313404569399,4676
solid,9.421275905290555,4677
headlines,12.421275905290557,4678
congressmen,8.836313404569399,4679
criticized,10.099347810403193,4680
trigger,9.613920983232951,4681
conflict,8.836313404569399,4682
croo,10.421275905290555,4683
impose,7.421275905290556,4684
solve,8.17334839184697,4685
fom,12.421275905290557,4686
atmosphere,10.836313404569399,4687
retaliation,6.995011150588458,4688
upset,11.421275905290555,4689
powers,8.333813064040216,4690
enacted,10.836313404569399,4691
herman,10.099347810403193,4692
seem,8.613920983232951,4693
dramatized,12.421275905290557,4694
mosty,12.421275905290557,4695
stupid,12.421275905290557,4696
retaliate,7.8363134045694,4697
curbing,9.8363134045694,4698
bigger,9.251350903848243,4699
lot,7.514385309682037,4700
vetoed,10.421275905290555,4701
orient,12.421275905290557,4702
scandal,9.8363134045694,4703
ec,6.866687053612918,4704
react,9.251350903848243,4705
iran,7.961844286653258,4706
passed,8.421275905290557,4707
suprlus,12.421275905290557,4708
clouts,12.421275905290557,4709
introducted,12.421275905290557,4710
belgian,7.777419715515831,4711
kay,10.421275905290555,4712
jewelers,11.421275905290555,4713
ine,12.421275905290557,4714
adoption,9.099347810403193,4715
rostenkowski,9.099347810403193,4716
pantasote,12.421275905290557,4717
printing,8.836313404569399,4718
pnt,12.421275905290557,4719
roofing,11.421275905290555,4720
laminate,12.421275905290557,4721
warranties,11.421275905290555,4722
fairness,10.099347810403193,4723
opposes,8.836313404569399,4724
dan,8.836313404569399,4725
screen,10.836313404569399,4726
warned,7.666388403127087,4727
club,8.333813064040216,4728
freedom,8.836313404569399,4729
curtailed,10.099347810403193,4730
pass,8.613920983232951,4731
temptation,10.836313404569399,4732
smoke,11.421275905290555,4733
plea,10.836313404569399,4734
conciliatory,10.836313404569399,4735
warn,9.8363134045694,4736
message,9.251350903848243,4737
longer,6.3989080922621016,4738
imtc,12.421275905290557,4739
cidn,11.421275905290555,4740
pursue,7.961844286653258,4741
havew,12.421275905290557,4742
identics,11.421275905290555,4743
imtec,12.421275905290557,4744
informed,8.099347810403193,4745
resignation,10.099347810403193,4746
kji,12.421275905290557,4747
stocks,6.639916191765897,4748
integrate,10.421275905290555,4749
dynamics,8.421275905290557,4750
micrographics,12.421275905290557,4751
fellow,9.8363134045694,4752
recommends,10.099347810403193,4753
datagraphix,10.836313404569399,4754
anacomp,10.836313404569399,4755
earn,7.8363134045694,4756
aac,10.836313404569399,4757
nyse,10.099347810403193,4758
gd,10.836313404569399,4759
whale,11.421275905290555,4760
integrating,10.836313404569399,4761
harlow,12.421275905290557,4762
sahres,11.421275905290555,4763
exchequer,7.563294910162984,4764
civil,9.099347810403193,4765
compete,8.251350903848243,4766
gill,12.421275905290557,4767
ecgd,12.421275905290557,4768
barclay,12.421275905290557,4769
malcolm,8.028958482511795,4770
career,11.421275905290555,4771
stephens,11.421275905290555,4772
recipients,11.421275905290555,4773
simply,8.514385309682037,4774
aggressively,9.251350903848243,4775
developed,7.777419715515831,4776
lump,12.421275905290557,4777
retiring,12.421275905290557,4778
jack,8.333813064040216,4779
adding,6.04623647394363,4780
insuring,12.421275905290557,4781
convern,12.421275905290557,4782
replaces,10.421275905290555,4783
servant,12.421275905290557,4784
peak,8.613920983232951,4785
qustion,12.421275905290557,4786
trough,12.421275905290557,4787
aged,11.421275905290555,4788
risk,7.099347810403193,4789
removed,9.613920983232951,4790
convened,12.421275905290557,4791
adjourned,9.8363134045694,4792
clearance,9.099347810403193,4793
staf,12.421275905290557,4794
accordingly,10.099347810403193,4795
tlci,12.421275905290557,4796
buildiers,12.421275905290557,4797
loving,12.421275905290557,4798
solicit,10.836313404569399,4799
registration,8.720836187149464,4800
filed,6.231451346410538,4801
norrell,12.421275905290557,4802
builders,10.099347810403193,4803
proxies,10.421275905290555,4804
favor,7.777419715515831,4805
reconvened,12.421275905290557,4806
officers,8.028958482511795,4807
explaining,9.613920983232951,4808
consummation,10.099347810403193,4809
standstill,9.251350903848243,4810
pye,12.421275905290557,4811
varian,11.421275905290555,4812
transmission,9.613920983232951,4813
frequencies,12.421275905290557,4814
philips,9.251350903848243,4815
specializing,9.613920983232951,4816
var,11.421275905290555,4817
equimpment,12.421275905290557,4818
tvt,12.421275905290557,4819
designs,9.099347810403193,4820
involves,8.514385309682037,4821
butler,9.613920983232951,4822
carrier,8.333813064040216,4823
btlr,10.421275905290555,4824
enercon,11.421275905290555,4825
genetics,10.421275905290555,4826
baby,10.836313404569399,4827
fertility,12.421275905290557,4828
luncheon,11.421275905290555,4829
hike,8.720836187149464,4830
suicide,11.421275905290555,4831
sought,7.251350903848243,4832
debated,11.421275905290555,4833
leave,7.777419715515831,4834
proposals,6.613920983232952,4835
protection,7.61392098323295,4836
batteries,10.836313404569399,4837
magellan,11.421275905290555,4838
quick,9.099347810403193,4839
wopuld,12.421275905290557,4840
cell,9.613920983232951,4841
owning,8.961844286653259,4842
balzac,12.421275905290557,4843
uncf,11.421275905290555,4844
myers,8.836313404569399,4845
bmy,10.836313404569399,4846
bristol,9.8363134045694,4847
builds,10.421275905290555,4848
passenger,8.720836187149464,4849
hunter,10.836313404569399,4850
helicopter,10.836313404569399,4851
helicopters,11.421275905290555,4852
nevada,9.251350903848243,4853
aircraft,7.61392098323295,4854
aidc,12.421275905290557,4855
broader,9.613920983232951,4856
environmental,8.333813064040216,4857
itx,10.836313404569399,4858
pooling,9.613920983232951,4859
hazardous,10.099347810403193,4860
howden,12.421275905290557,4861
mn,9.8363134045694,4862
reshape,11.421275905290555,4863
pruning,12.421275905290557,4864
recombining,12.421275905290557,4865
airline,7.46707959490368,4866
coincides,12.421275905290557,4867
boeing,9.8363134045694,4868
amr,10.836313404569399,4869
crediting,12.421275905290557,4870
rent,10.099347810403193,4871
unexpected,9.8363134045694,4872
severe,8.421275905290557,4873
airbus,9.613920983232951,4874
planes,9.421275905290555,4875
footwork,12.421275905290557,4876
rounding,12.421275905290557,4877
segments,9.099347810403193,4878
leavitt,12.421275905290557,4879
jet,10.836313404569399,4880
nbc,11.421275905290555,4881
downturn,8.333813064040216,4882
powered,11.421275905290555,4883
creative,11.421275905290555,4884
protects,12.421275905290557,4885
decides,9.251350903848243,4886
engines,10.421275905290555,4887
wave,10.099347810403193,4888
leases,9.251350903848243,4889
notice,8.333813064040216,4890
elements,11.421275905290555,4891
engine,8.836313404569399,4892
plane,10.421275905290555,4893
rosy,12.421275905290557,4894
barney,8.514385309682037,4895
ride,10.836313404569399,4896
trouble,8.961844286653259,4897
military,7.897713949233543,4898
pose,10.421275905290555,4899
suprised,12.421275905290557,4900
ge,9.251350903848243,4901
unique,10.099347810403193,4902
cf,12.421275905290557,4903
upham,8.836313404569399,4904
earning,9.099347810403193,4905
heymann,12.421275905290557,4906
russell,10.836313404569399,4907
twinjet,12.421275905290557,4908
upbeat,12.421275905290557,4909
industrie,10.099347810403193,4910
rca,12.421275905290557,4911
nicholas,9.099347810403193,4912
ba,10.836313404569399,4913
plastic,9.251350903848243,4914
reusable,12.421275905290557,4915
itd,12.421275905290557,4916
dwpa,12.421275905290557,4917
webb,11.421275905290555,4918
rx,12.421275905290557,4919
cosmetics,9.421275905290555,4920
retailing,8.961844286653259,4921
foot,9.8363134045694,4922
gratifying,12.421275905290557,4923
failures,10.836313404569399,4924
richman,12.421275905290557,4925
folk,12.421275905290557,4926
founded,9.251350903848243,4927
retailer,9.421275905290555,4928
garofalo,12.421275905290557,4929
names,9.421275905290555,4930
woolco,12.421275905290557,4931
children,11.421275905290555,4932
dime,10.836313404569399,4933
operated,7.720836187149463,4934
successive,10.836313404569399,4935
apparel,9.251350903848243,4936
roy,9.421275905290555,4937
harold,9.613920983232951,4938
fantasies,12.421275905290557,4939
kinney,12.421275905290557,4940
brannam,12.421275905290557,4941
rrco,10.421275905290555,4942
uvalde,12.421275905290557,4943
manufactured,8.961844286653259,4944
builder,11.421275905290555,4945
certified,12.421275905290557,4946
aviation,7.099347810403193,4947
premier,9.099347810403193,4948
cgic,11.421275905290555,4949
margaux,11.421275905290555,4950
margx,11.421275905290555,4951
mrch,12.421275905290557,4952
inlcude,12.421275905290557,4953
cetek,12.421275905290557,4954
bi,11.421275905290555,4955
advisory,8.251350903848243,4956
bell,8.514385309682037,4957
piece,11.421275905290555,4958
criticizes,11.421275905290555,4959
wheel,12.421275905290557,4960
terrorists,12.421275905290557,4961
specialists,11.421275905290555,4962
causing,9.421275905290555,4963
takeovers,8.099347810403193,4964
goodyear,9.8363134045694,4965
accusing,10.836313404569399,4966
preserving,11.421275905290555,4967
gt,10.421275905290555,4968
deals,8.251350903848243,4969
raids,10.836313404569399,4970
lashed,12.421275905290557,4971
saved,10.099347810403193,4972
giving,6.7774197155158316,4973
suits,9.421275905290555,4974
sir,9.099347810403193,4975
trim,9.613920983232951,4976
executives,7.563294910162984,4977
goldsmith,10.836313404569399,4978
testify,12.421275905290557,4979
survived,12.421275905290557,4980
mercer,11.421275905290555,4981
payroll,10.836313404569399,4982
hearing,7.897713949233543,4983
raiders,10.421275905290555,4984
undermining,10.421275905290555,4985
independence,9.8363134045694,4986
james,5.866687053612918,4987
harm,9.251350903848243,4988
industrialist,11.421275905290555,4989
strengthening,8.836313404569399,4990
preserved,12.421275905290557,4991
petroleums,11.421275905290555,4992
tiverton,12.421275905290557,4993
mca,9.251350903848243,4994
acreage,9.613920983232951,4995
grains,9.099347810403193,4996
enduring,12.421275905290557,4997
crops,9.251350903848243,4998
fluke,12.421275905290557,4999
forecaster,11.421275905290555,5000
winterkill,11.421275905290555,5001
standpoint,10.836313404569399,5002
accu,11.421275905290555,5003
highest,7.961844286653258,5004
martell,12.421275905290557,5005
faulty,12.421275905290557,5006
germination,12.421275905290557,5007
snowcover,12.421275905290557,5008
reseed,12.421275905290557,5009
temperatures,10.421275905290555,5010
harvest,9.251350903848243,5011
candor,12.421275905290557,5012
feel,8.17334839184697,5013
authority,7.211822539661607,5014
crusting,12.421275905290557,5015
timely,9.613920983232951,5016
push,8.099347810403193,5017
dryness,12.421275905290557,5018
precipitation,11.421275905290555,5019
excellent,8.836313404569399,5020
cold,9.613920983232951,5021
sometimes,11.421275905290555,5022
bad,7.961844286653258,5023
ukraine,10.836313404569399,5024
require,7.099347810403193,5025
inadequate,7.897713949233543,5026
broken,8.514385309682037,5027
southern,6.46707959490368,5028
worried,9.421275905290555,5029
bulk,8.099347810403193,5030
pasture,12.421275905290557,5031
feeding,11.421275905290555,5032
watching,9.8363134045694,5033
dry,9.613920983232951,5034
melting,12.421275905290557,5035
desperate,11.421275905290555,5036
careful,8.720836187149464,5037
perfect,12.421275905290557,5038
reseeded,11.421275905290555,5039
insure,10.099347810403193,5040
bears,11.421275905290555,5041
soviets,10.421275905290555,5042
hectares,9.8363134045694,5043
ussr,9.251350903848243,5044
certainty,11.421275905290555,5045
pastures,12.421275905290557,5046
normally,8.251350903848243,5047
damaged,8.17334839184697,5048
shaky,12.421275905290557,5049
gail,12.421275905290557,5050
correlation,11.421275905290555,5051
mediocre,12.421275905290557,5052
crop,9.251350903848243,5053
meteorologist,12.421275905290557,5054
livestock,9.8363134045694,5055
feed,8.836313404569399,5056
redemptions,10.836313404569399,5057
cement,9.251350903848243,5058
promptly,9.251350903848243,5059
preferance,12.421275905290557,5060
kaiser,10.836313404569399,5061
mentioned,9.613920983232951,5062
han,10.099347810403193,5063
hanson,9.251350903848243,5064
kasier,12.421275905290557,5065
delisted,10.836313404569399,5066
postitions,12.421275905290557,5067
spilled,11.421275905290555,5068
indepedent,12.421275905290557,5069
resume,8.028958482511795,5070
iranian,8.421275905290557,5071
useful,9.613920983232951,5072
sparked,10.099347810403193,5073
jawboning,11.421275905290555,5074
dubai,10.421275905290555,5075
spark,10.421275905290555,5076
denials,12.421275905290557,5077
mission,9.421275905290555,5078
persistent,10.421275905290555,5079
mixed,9.613920983232951,5080
covering,8.028958482511795,5081
lose,8.099347810403193,5082
oversold,12.421275905290557,5083
refiner,10.099347810403193,5084
pick,10.099347810403193,5085
indidate,12.421275905290557,5086
pushed,8.421275905290557,5087
repaid,9.613920983232951,5088
sours,12.421275905290557,5089
margoshes,10.836313404569399,5090
discounts,9.251350903848243,5091
sanford,9.421275905290555,5092
woods,11.421275905290555,5093
seasonal,9.099347810403193,5094
sure,7.61392098323295,5095
assistance,6.7774197155158316,5096
oecd,8.720836187149464,5097
marion,10.421275905290555,5098
brent,9.8363134045694,5099
stewart,10.421275905290555,5100
mckinley,11.421275905290555,5101
saudis,9.099347810403193,5102
cargoes,10.836313404569399,5103
moving,7.666388403127087,5104
slow,7.563294910162984,5105
fear,8.961844286653259,5106
yeterray,12.421275905290557,5107
appearance,11.421275905290555,5108
rally,9.251350903848243,5109
apart,9.251350903848243,5110
longshot,12.421275905290557,5111
opinions,11.421275905290555,5112
canot,12.421275905290557,5113
restore,8.836313404569399,5114
nigeria,8.836313404569399,5115
furniture,8.961844286653259,5116
seam,11.421275905290555,5117
seaman,10.421275905290555,5118
reflects,7.251350903848243,5119
raymond,9.421275905290555,5120
telxon,11.421275905290555,5121
tlxn,12.421275905290557,5122
respecivtely,12.421275905290557,5123
meyo,12.421275905290557,5124
victoria,12.421275905290557,5125
colo,9.613920983232951,5126
perth,12.421275905290557,5127
cancellation,10.421275905290555,5128
bird,12.421275905290557,5129
colosseum,12.421275905290557,5130
camp,11.421275905290555,5131
ouray,12.421275905290557,5132
bernardino,12.421275905290557,5133
mine,8.514385309682037,5134
hnt,10.836313404569399,5135
witco,12.421275905290557,5136
wit,12.421275905290557,5137
pancanadian,11.421275905290555,5138
mds,12.421275905290557,5139
brzt,12.421275905290557,5140
agritech,12.421275905290557,5141
burst,11.421275905290555,5142
distillate,9.613920983232951,5143
api,8.961844286653259,5144
bbls,10.836313404569399,5145
gasoline,8.421275905290557,5146
wells,7.897713949233543,5147
royalty,8.421275905290557,5148
cp,10.099347810403193,5149
pounds,9.421275905290555,5150
regulators,8.836313404569399,5151
txln,12.421275905290557,5152
reas,12.421275905290557,5153
located,8.514385309682037,5154
divest,8.421275905290557,5155
entertain,11.421275905290555,5156
steven,9.613920983232951,5157
clara,12.421275905290557,5158
reid,11.421275905290555,5159
founder,9.8363134045694,5160
ashman,12.421275905290557,5161
copr,12.421275905290557,5162
lighting,10.099347810403193,5163
plt,10.836313404569399,5164
cetec,11.421275905290555,5165
cec,11.421275905290555,5166
statistical,10.421275905290555,5167
bulletin,10.836313404569399,5168
residual,10.099347810403193,5169
jones,9.613920983232951,5170
jmed,12.421275905290557,5171
maui,12.421275905290557,5172
pinapple,12.421275905290557,5173
francisco,9.251350903848243,5174
wines,10.421275905290555,5175
declining,7.720836187149463,5176
edged,10.099347810403193,5177
importer,9.613920983232951,5178
wine,10.099347810403193,5179
gallons,10.836313404569399,5180
promotional,10.836313404569399,5181
trimac,10.836313404569399,5182
movie,11.421275905290555,5183
magnate,10.836313404569399,5184
oppenheimer,8.836313404569399,5185
empi,12.421275905290557,5186
patrick,9.421275905290555,5187
stages,8.961844286653259,5188
malaysia,9.099347810403193,5189
panel,7.961844286653258,5190
peru,10.099347810403193,5191
organizations,10.836313404569399,5192
visited,10.421275905290555,5193
donation,12.421275905290557,5194
kenya,10.836313404569399,5195
advocate,10.836313404569399,5196
costa,10.836313404569399,5197
tunisia,11.421275905290555,5198
concessional,10.836313404569399,5199
mont,12.421275905290557,5200
missions,11.421275905290555,5201
developing,6.929422808960881,5202
bangladesh,10.421275905290555,5203
drafting,10.421275905290555,5204
rica,12.421275905290557,5205
dominican,12.421275905290557,5206
vt,12.421275905290557,5207
wheat,9.099347810403193,5208
leahy,12.421275905290557,5209
venezuela,7.563294910162984,5210
teams,11.421275905290555,5211
melcher,12.421275905290557,5212
strengthen,7.897713949233543,5213
pl,11.421275905290555,5214
measure,7.8363134045694,5215
selected,9.251350903848243,5216
broad,7.897713949233543,5217
morocco,11.421275905290555,5218
india,9.421275905290555,5219
senegal,12.421275905290557,5220
fput,12.421275905290557,5221
gdb,12.421275905290557,5222
cnvlz,12.421275905290557,5223
liquidating,9.099347810403193,5224
flbk,11.421275905290555,5225
timminco,11.421275905290555,5226
issuance,8.961844286653259,5227
computing,11.421275905290555,5228
vendo,12.421275905290557,5229
ven,12.421275905290557,5230
lawson,8.421275905290557,5231
payouts,10.099347810403193,5232
kep,10.836313404569399,5233
kaneb,10.421275905290555,5234
brs,12.421275905290557,5235
brascan,12.421275905290557,5236
chauvco,12.421275905290557,5237
ll,8.514385309682037,5238
wellemeyer,12.421275905290557,5239
natural,6.866687053612918,5240
pushing,9.251350903848243,5241
belief,8.720836187149464,5242
interfuel,12.421275905290557,5243
concerted,9.8363134045694,5244
rebounded,12.421275905290557,5245
stanley,8.333813064040216,5246
switching,9.251350903848243,5247
curb,8.613920983232951,5248
ope,10.836313404569399,5249
morgan,7.421275905290556,5250
speaking,7.29199288834559,5251
happen,8.17334839184697,5252
willing,7.3768817859321025,5253
stay,8.333813064040216,5254
attempting,9.251350903848243,5255
offshore,7.61392098323295,5256
pressuring,10.836313404569399,5257
believed,6.961844286653258,5258
generic,9.8363134045694,5259
patents,8.613920983232951,5260
zen,11.421275905290555,5261
relating,8.836313404569399,5262
cefadroxil,12.421275905290557,5263
version,8.961844286653259,5264
audit,9.251350903848243,5265
labs,9.421275905290555,5266
questions,8.421275905290557,5267
applicability,12.421275905290557,5268
resolved,8.17334839184697,5269
